Date,Harga Asli,Harga Prediksi,Selisih (Rp),Error (%)
2025-07-01,8642.865234375,8593.58039783905,49.28483653594958,0.5702372442408395
2025-07-02,8618.029296875,8576.004693791721,42.024603083278635,0.4876358809608277
2025-07-03,8543.5224609375,8578.698610744177,-35.17614980667713,0.4117288854510388
2025-07-04,8593.1943359375,8581.587139792337,11.60719614516347,0.13507428892444742
2025-07-07,8568.3583984375,8572.668740141173,-4.310341703672748,0.05030533858689628
2025-07-08,8444.1787109375,8530.445297464976,-86.26658652747574,1.021610146830942
2025-07-09,8444.1787109375,8494.398711638169,-50.220000700668606,0.5947292498158535
2025-07-10,8543.5224609375,8497.821082562954,45.70137837454604,0.5349243076670173
2025-07-11,8568.3583984375,8495.571853349284,72.78654508821637,0.8494806321534065
2025-07-14,8469.0146484375,8476.42237390234,-7.407725464840041,0.08746856360918843
2025-07-15,8493.8505859375,8490.35747891264,3.4931070248603646,0.04112512916866687
2025-07-16,8469.0146484375,8499.440833112316,-30.426184674815886,0.3592647543764657
2025-07-17,8469.0146484375,8484.700674943371,-15.686026505871268,0.18521666518507296
2025-07-18,8369.671875,8441.720366249818,-72.04849124981774,0.8608281462625169
2025-07-21,8394.5078125,8426.431321084376,-31.923508584375668,0.38029041484527976
2025-07-22,8344.8359375,8393.938667002072,-49.10272950207218,0.5884205497847415
2025-07-23,8369.671875,8373.190474971278,-3.518599971277581,0.042039879505761164
2025-07-24,8444.1787109375,8367.796272500062,76.3824384374384,0.9045573412427005
2025-07-25,8394.5078125,8374.843517747922,19.664294752077694,0.2342519084060677
2025-07-28,8444.1787109375,8387.483676086362,56.69503485113819,0.6714096988224888
2025-07-29,8344.8359375,8389.762078212887,-44.92614071288699,0.5383705689287195
2025-07-30,8320.0,8380.534048741145,-60.53404874114494,0.7275727012156844
2025-07-31,8220.65625,8331.873418610943,-111.21716861094319,1.3528989076868794
2025-08-01,8245.4921875,8300.246998363378,-54.754810863378225,0.6640575191664776
2025-08-04,8220.65625,8251.666065040165,-31.00981504016454,0.3772182426453428
2025-08-05,8369.671875,8258.198663672454,111.47321132754587,1.3318707470541773
2025-08-06,8245.4921875,8242.896446671475,2.5957408285248675,0.031480726310795105
2025-08-07,8245.4921875,8250.419867756365,-4.92768025636542,0.05976211176132923
2025-08-08,8245.4921875,8252.682026079397,-7.189838579397474,0.08719720322210874
2025-08-11,8493.8505859375,8316.077124539515,177.77346139798465,2.0929666656993953
2025-08-12,8791.880859375,8411.668382793945,380.21247658105494,4.324586316199053
2025-08-13,8866.3876953125,8550.668135450109,315.7195598623912,3.56085895081383
2025-08-14,8717.373046875,8657.014651264795,60.35839561020475,0.6923920232121075
2025-08-15,8642.865234375,8745.759410887753,-102.89417651275289,1.1905100186395952
2025-08-19,8444.1787109375,8734.59019738649,-290.4114864489893,3.439191618159712
2025-08-20,8469.0146484375,8659.936279468475,-190.92163103097482,2.2543547148805456
2025-08-21,8493.8505859375,8573.971094338765,-80.1205084012654,0.9432766398541749
2025-08-22,8394.5078125,8500.647793517142,-106.13998101714242,1.2643979062011554
2025-08-25,8419.3427734375,8449.3980877853,-30.05531434779914,0.3569793409839754
2025-08-26,8195.8203125,8394.980405550992,-199.16009305099215,2.430020247604009
2025-08-27,8245.4921875,8344.5788759018,-99.08668840179962,1.201707383241634
2025-08-28,8270.328125,8293.88498503733,-23.556860037329898,0.284835857553474
2025-08-29,8021.97021484375,8210.801778498073,-188.83156365432296,2.3539300021946166
2025-09-01,7947.46240234375,8105.178609535776,-157.71620719202565,1.9844850998667736
2025-09-02,7947.46240234375,8050.396689692126,-102.93428734837562,1.295184325980828
2025-09-03,7922.626953125,7979.512390110406,-56.88543698540616,0.7180123123551624
2025-09-04,7947.46240234375,7907.782813253883,39.67958908986657,0.4992736936781839
2025-09-08,7649.4326171875,7827.8566462787085,-178.42402909120847,2.3325132466728022
2025-09-09,7475.58203125,7725.785803822659,-250.20377257265864,3.346947054112144
2025-09-10,7748.77587890625,7686.036747418538,62.73913148771226,0.8096650679819116
2025-09-11,7798.44775390625,7663.6550479018115,134.79270600443851,1.7284555883178252
2025-09-12,7872.955078125,7653.716499475196,219.23857864980437,2.7847050627655503
2025-09-15,7972.29833984375,7732.878030042999,239.42030980075106,3.003152912682436
2025-09-16,7872.955078125,7829.136037455998,43.81904066900188,0.5565767902163326
2025-09-17,7798.44775390625,7844.8163297113715,-46.36857580512151,0.5945872469543114
2025-09-18,7649.4326171875,7816.7275131273045,-167.29489593980452,2.1870235913172156
2025-09-19,7748.77587890625,7793.8484531697895,-45.072574263539536,0.5816734793715778
2025-09-22,7674.2685546875,7730.876029254196,-56.6074745666956,0.737626969440877
2025-09-23,7823.28369140625,7724.128218813429,99.15547259282084,1.2674405851054784
2025-09-24,7723.93994140625,7710.128162140639,13.811779265611221,0.17881779726910454
2025-09-25,7649.4326171875,7714.327074321479,-64.8944571339789,0.8483564779454053
2025-09-26,7574.92529296875,7679.548391694977,-104.623098726227,1.3811766410863613
2025-09-29,7723.93994140625,7692.844520249753,31.09542115649674,0.4025849681948121
2025-09-30,7574.92529296875,7638.953089169438,-64.02779620068759,0.8452597712101519
2025-10-01,7450.74609375,7580.22002794351,-129.4739341935101,1.737731128727072
2025-10-02,7450.74609375,7538.199225463712,-87.45313171371163,1.1737499924614396
2025-10-03,7475.58203125,7518.862529777672,-43.280498527671625,0.5789582449466433
2025-10-06,7450.74609375,7456.901739453386,-6.155645703385744,0.08261784291038127
2025-10-07,7525.25341796875,7444.873700354161,80.37971761458903,1.0681330335355734
2025-10-08,7326.56689453125,7418.802911025513,-92.23601649426291,1.2589254670302732
2025-10-09,7500.41796875,7432.813475779037,67.60449297096329,0.9013430085180983
2025-10-10,7351.40283203125,7408.288013013149,-56.885180981898884,0.7738003518735357
2025-10-13,7276.8955078125,7373.31524971609,-96.41974190358997,1.3250120439419997
2025-10-14,7202.38818359375,7304.309954117116,-101.92177052336592,1.415110765003371
2025-10-15,7202.38818359375,7280.170361694909,-77.78217810115893,1.079949818288581
2025-10-16,7252.0595703125,7226.13369896443,25.92587134807036,0.3574966683147803
2025-10-17,7450.74609375,7251.504795935551,199.24129781444935,2.6741120326403465
2025-10-20,7823.28369140625,7377.083926523021,446.19976488322936,5.703484399694882
2025-10-21,8419.3427734375,7653.813687705767,765.5290857317332,9.092504086505773
2025-10-22,8146.14892578125,7866.88233224617,279.26659353507966,3.4282038798879046
2025-10-23,8270.328125,8095.015069721157,175.31305527884342,2.1197835518629247
2025-10-24,8220.65625,8266.22380342564,-45.567553425640654,0.5543055449574437
2025-10-27,8295.1640625,8369.831556687946,-74.66749418794643,0.9001328198618306
2025-10-28,8220.65625,8319.677669327204,-99.02141932720406,1.204543972109332
2025-10-29,8543.5224609375,8402.9919949951,140.53046594240004,1.644877351056666
2025-10-30,8469.0146484375,8441.238168062566,27.77648037493418,0.3279777108433604
2025-10-31,8469.0146484375,8490.923473780345,-21.908825342845375,0.25869391248351975
2025-11-03,8593.1943359375,8550.854493696781,42.33984224071901,0.49271365903654757
2025-11-04,8593.1943359375,8628.377653484418,-35.18331754691826,0.4094323504331621
2025-11-05,8642.865234375,8641.131190603272,1.7340437717284658,0.020063297583672913
2025-11-06,8493.8505859375,8639.932091108389,-146.0815051708887,1.7198501868250737
2025-11-07,8618.029296875,8664.614074217894,-46.584777342894085,0.5405502318237219
2025-11-10,8518.6865234375,8638.808299162458,-120.12177572495784,1.4100973829059946
2025-11-11,8344.8359375,8574.220012336475,-229.3840748364746,2.74881467478191
2025-11-12,8444.1787109375,8520.00043837176,-75.82172743426054,0.8979171335638698
2025-11-13,8320.0,8472.968909745188,-152.96890974518828,1.8385686267450514
2025-11-14,8369.671875,8409.50395382696,-39.83207882695933,0.4759096822652839
2025-11-17,8518.6865234375,8403.58410122124,115.10242221625958,1.3511756994411963
2025-11-18,8344.8359375,8400.901061472949,-56.06512397294864,0.6718541190367009
2025-11-19,8419.3427734375,8392.455749762637,26.887023674862576,0.31934824841304066
2025-11-20,8369.671875,8402.970271130249,-33.298396130248875,0.39784589679925625
2025-11-21,8344.8359375,8396.388605014028,-51.552667514028144,0.6177792817035612
2025-11-24,8419.3427734375,8372.816005429446,46.526768008054205,0.5526175766930793
2025-11-25,8444.1787109375,8393.83100541055,50.34770552695045,0.5962415914023294
2025-11-26,8369.671875,8382.324440769586,-12.652565769585635,0.15117158663505711
2025-11-27,8270.328125,8361.108860699216,-90.78073569921617,1.097667883633289
2025-11-28,8220.65625,8334.533276287399,-113.87702628739862,1.3852546904317842
2025-12-01,8344.8359375,8319.2954879928,25.54044950719981,0.3060629315961289
2025-12-02,8320.0,8292.874291428725,27.125708571275027,0.3260301510970556
2025-12-03,8300.0,8279.336288920345,20.663711079654604,0.24896037445366992
2025-12-04,8225.0,8270.68842181129,-45.68842181129003,0.5554823320521584
2025-12-05,8300.0,8290.899558155634,9.100441844366287,0.1096438776429673
2025-12-08,8300.0,8282.099325542174,17.900674457825517,0.21567077660030742
2025-12-09,8100.0,8233.769532950628,-133.76953295062776,1.651475715439849
2025-12-10,8075.0,8184.788568990368,-109.78856899036782,1.3596107614906232
2025-12-11,8000.0,8135.544747176942,-135.5447471769421,1.6943093397117766
2025-12-12,8000.0,8069.579911734541,-69.57991173454138,0.8697488966817672
2025-12-15,8300.0,8072.394508217877,227.60549178212295,2.7422348407484693
2025-12-16,8075.0,8068.8901542525755,6.109845747424515,0.07566372442630978
2025-12-17,8025.0,8060.175666250348,-35.175666250347604,0.4383260591943627
2025-12-18,8175.0,8101.897079607175,73.10292039282467,0.8942253259061123
2025-12-19,8050.0,8115.581277845285,-65.5812778452846,0.8146742589476348
2025-12-22,8175.0,8088.926966589825,86.07303341017541,1.0528811426321152
2025-12-23,8025.0,8080.695477066513,-55.69547706651338,0.6940246363428458
2025-12-24,8025.0,8083.109770019745,-58.109770019745156,0.724109283735142
